#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 13:34:20.495

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
415,0.5734733054216015,0.5734740751692472,0.0009396062979881222,-0.03221449182889608,0.03223090623976973,0.001028510205474285
420,0.5733685519819238,0.5733690212676786,0.0007335854071030768,-0.03216317194740188,0.03218204352092668,0.001101950754207238
425,0.5732227099085756,0.573222731730444,0.0001581692499145919,-0.03203509932278711,0.03205977810373192,0.001257689723151409
430,0.5731992306893389,0.5731992872360722,0.0002546075818073785,-0.03224855369714525,0.03226329638972125,0.000975232471452987
435,0.5729129648240259,0.5729138651852974,0.001015705681984002,-0.0323480143524312,0.0323576900668474,0.0007912483283244426
440,0.5725937377470925,0.5725954112910784,0.001384385909343998,-0.03235618920081083,0.03236543620773188,0.0007736157431923815
445,0.5703898518029418,0.5703920124508163,0.001569977022148758,-0.03235528088432418,0.03236457561696531,0.0007755989703158378
450,0.5704693199296053,0.5704716109164292,0.001616749988457141,-0.03227216992579753,0.03228573448513032,0.0009357881837302354
455,0.571222461038978,0.5712254365980776,0.001843751917733384,-0.03141063173822879,0.03145681901167071,0.00170401764617102
460,0.5707591979824957,0.570761870310556,0.001746573411526126,-0.0316808558930014,0.03171914268010018,0.001558005856053051
465,0.5702336246903339,0.5702354967111677,0.001461157710304057,-0.03241613808892838,0.03242218469274713,0.0006261402799236018
470,0.569566724559326,0.5695668808151654,0.0004218959317509179,-0.03245156243190696,0.03245567124896045,0.0005164222580945276
475,0.5695080265112348,0.5695080616157202,0.000199961174297663,-0.03236163909973066,0.03237059927186774,0.0007615851880422973
480,0.5694958353781696,0.5694959067983756,0.0002852138196503332,-0.03189476442560293,0.03192526878909991,0.001395273984439344
485,0.5692524642403101,0.5692532648943077,0.0009547507859716185,-0.0320228370502177,0.03204804737232195,0.001270923929212767
490,0.5688817634904345,0.5688834760306715,0.001395875589381602,-0.03222266667727603,0.03223868284361841,0.00101608252448999
495,0.5673384563490859,0.5673413747815612,0.001819749007227597,-0.03174125893936241,0.03177748361213756,0.001516886832978063
500,0.5661279219880596,0.5661288466778085,0.001023223463241741,-0.0321195727560438,0.03214047346817071,0.001158913597922066
505,0.5658258528021135,0.5658258867057412,0.0001958753260655078,-0.03222312083551944,0.03223911482216415,0.001015385708085626
510,0.5658127586221546,0.5658127881041841,0.000182654489255359,-0.03230941090174921,0.03232108598601495,0.0008686578712579635
515,0.5657766367464049,0.5657767738949039,0.0003939427574193298,-0.03237980542946317,0.03238780354130395,0.0007197350764111447
520,0.5657784428401935,0.5657785742170265,0.0003855650692624232,-0.03200194577102523,0.03202805178615727,0.001292891366361091
525,0.5652343570867179,0.5652359678489287,0.001349414289092884,-0.03180938267585929,0.03184315340082004,0.001466148794933713
530,0.5640134376864093,0.5640164682001809,0.001848921364064515,-0.03080932622408026,0.03086509447407393,0.001854582031601135
535,0.5640820692503216,0.5640850898913958,0.001846019528452565,-0.03202056625900089,0.0320458745434159,0.001273346655580491
540,0.5624064657390162,0.5624073342515838,0.0009883900850467522,-0.03192746381912138,0.03195666135682442,0.001365744907915055
545,0.5621960558127799,0.5621963061776849,0.0005305736730909856,-0.03176532932625827,0.03180070243026412,0.001499509203929261
550,0.5620619533490615,0.5620621419885695,0.0004604934873798526,-0.03222857073443933,0.03224429811330588,0.001006970324783768
555,0.5613697679049988,0.5613717386254821,0.001487484359015931,-0.03224809953890172,0.03226286473495127,0.0009759697919779343
